longitude,latitude,wpd_w_m2,iec_wind_class,hub_height_m
-98.7,34.34,750.0,7,100
-98.65,34.34,750.0,7,100
-98.6,34.34,750.0,7,100
-98.55,34.34,750.0,7,100
-98.5,34.34,750.0,7,100
-98.45,34.34,750.0,7,100
-98.4,34.34,750.0,7,100
-98.35,34.34,750.0,7,100
-98.3,34.34,750.0,7,100
-98.25,34.34,750.0,7,100
-98.2,34.34,747.24,7,100
-98.15,34.34,714.63,7,100
-98.1,34.34,674.28,7,100
-98.05,34.34,626.41,7,100
-98.0,34.34,572.54,6,100
-97.95,34.34,515.98,6,100
-97.9,34.34,461.98,5,100
-97.85,34.34,415.87,5,100
-97.8,34.34,380.26,4,100
-97.75,34.34,353.32,4,100
-97.7,34.34,330.97,4,100
-97.65,34.34,311.79,4,100
-97.6,34.34,296.5,3,100
-97.55,34.34,283.99,3,100
-97.5,34.34,271.93,3,100
-97.45,34.34,259.43,3,100
-97.4,34.34,247.1,3,100
-97.35,34.34,235.93,3,100
-97.3,34.34,226.36,3,100
-97.25,34.34,217.4,3,100
-97.2,34.34,206.89,3,100
-97.15,34.34,194.59,2,100
-97.1,34.34,183.28,2,100
-97.05,34.34,174.87,2,100
-97.0,34.34,168.46,2,100
-96.95,34.34,162.45,2,100
-96.9,34.34,156.07,2,100
-96.85,34.34,148.77,2,100
-96.8,34.34,140.25,2,100
-96.75,34.34,131.58,2,100
-96.7,34.34,123.77,2,100
-96.65,34.34,116.49,2,100
-96.6,34.34,110.07,2,100
-96.55,34.34,105.89,2,100
-96.5,34.34,103.75,2,100
-96.45,34.34,100.91,2,100
-96.4,34.34,94.76,1,100
-96.35,34.34,85.28,1,100
-96.3,34.34,74.71,1,100
-96.25,34.34,65.79,1,100
-96.2,34.34,60.16,1,100
-96.15,34.34,57.65,1,100
-96.1,34.34,56.66,1,100
-96.05,34.34,55.42,1,100
-96.0,34.34,53.4,1,100
-95.95,34.34,51.14,1,100
-95.9,34.34,50.0,1,100
-95.85,34.34,50.0,1,100
-95.8,34.34,50.0,1,100
-95.75,34.34,50.0,1,100
-95.7,34.34,50.0,1,100
-95.65,34.34,50.0,1,100
-103.0,34.39,750.0,7,100
-102.95,34.39,750.0,7,100
-102.9,34.39,750.0,7,100
-102.85,34.39,750.0,7,100
-102.8,34.39,750.0,7,100
-102.75,34.39,750.0,7,100
-102.7,34.39,750.0,7,100
-102.65,34.39,750.0,7,100
-102.6,34.39,750.0,7,100
-102.55,34.39,750.0,7,100
-102.5,34.39,750.0,7,100
-102.45,34.39,750.0,7,100
-102.4,34.39,750.0,7,100
-102.35,34.39,750.0,7,100
-102.3,34.39,750.0,7,100
-102.25,34.39,750.0,7,100
-102.2,34.39,750.0,7,100
-102.15,34.39,750.0,7,100
-102.1,34.39,750.0,7,100
-102.05,34.39,750.0,7,100
-102.0,34.39,750.0,7,100
-101.95,34.39,750.0,7,100
-101.9,34.39,750.0,7,100
-101.85,34.39,750.0,7,100
-101.8,34.39,750.0,7,100
-101.75,34.39,750.0,7,100
-101.7,34.39,750.0,7,100
-101.65,34.39,750.0,7,100
-101.6,34.39,750.0,7,100
-101.55,34.39,750.0,7,100
-101.5,34.39,750.0,7,100
-101.45,34.39,750.0,7,100
-101.4,34.39,750.0,7,100
-101.35,34.39,750.0,7,100
-101.3,34.39,750.0,7,100
-101.25,34.39,750.0,7,100
-101.2,34.39,750.0,7,100
-101.15,34.39,750.0,7,100
-101.1,34.39,750.0,7,100
-101.05,34.39,750.0,7,100
-101.0,34.39,750.0,7,100
-100.95,34.39,750.0,7,100
-100.9,34.39,750.0,7,100
-100.85,34.39,750.0,7,100
-100.8,34.39,750.0,7,100
-100.75,34.39,750.0,7,100
-100.7,34.39,750.0,7,100
-100.65,34.39,750.0,7,100
-100.6,34.39,750.0,7,100
-100.55,34.39,750.0,7,100
-100.5,34.39,750.0,7,100
-100.45,34.39,750.0,7,100
-100.4,34.39,750.0,7,100
-100.35,34.39,750.0,7,100
-100.3,34.39,750.0,7,100
-100.25,34.39,750.0,7,100
-100.2,34.39,750.0,7,100
-100.15,34.39,750.0,7,100
-100.1,34.39,750.0,7,100
-100.05,34.39,750.0,7,100
-100.0,34.39,750.0,7,100
-99.95,34.39,750.0,7,100
-99.9,34.39,750.0,7,100
-99.85,34.39,750.0,7,100
-99.8,34.39,750.0,7,100
-99.75,34.39,750.0,7,100
-99.7,34.39,750.0,7,100
-99.65,34.39,750.0,7,100
-99.6,34.39,750.0,7,100
-99.55,34.39,750.0,7,100
-99.5,34.39,750.0,7,100
-99.45,34.39,750.0,7,100
-99.4,34.39,750.0,7,100
-99.35,34.39,750.0,7,100
-99.3,34.39,750.0,7,100
-99.25,34.39,750.0,7,100
-99.2,34.39,750.0,7,100
-99.15,34.39,750.0,7,100
-99.1,34.39,750.0,7,100
-99.05,34.39,750.0,7,100
-99.0,34.39,750.0,7,100
-98.95,34.39,750.0,7,100
-98.9,34.39,750.0,7,100
-98.85,34.39,750.0,7,100
-98.8,34.39,750.0,7,100
-98.75,34.39,750.0,7,100
-98.7,34.39,750.0,7,100
-98.65,34.39,750.0,7,100
-98.6,34.39,750.0,7,100
-98.55,34.39,750.0,7,100
-98.5,34.39,750.0,7,100
-98.45,34.39,750.0,7,100
-98.4,34.39,750.0,7,100
-98.35,34.39,750.0,7,100
-98.3,34.39,750.0,7,100
-98.25,34.39,750.0,7,100
-98.2,34.39,742.63,7,100
-98.15,34.39,709.62,7,100
-98.1,34.39,669.09,7,100
-98.05,34.39,621.4,7,100
-98.0,34.39,568.23,6,100
-97.95,34.39,512.7,6,100
-97.9,34.39,459.43,5,100
-97.85,34.39,413.41,5,100
-97.8,34.39,377.31,4,100
-97.75,34.39,349.47,4,100
-97.7,34.39,326.25,4,100
-97.65,34.39,306.5,4,100
-97.6,34.39,290.9,3,100
-97.55,34.39,278.49,3,100
-97.5,34.39,266.99,3,100
-97.45,34.39,255.12,3,100
-97.4,34.39,243.18,3,100
-97.35,34.39,232.12,3,100
-97.3,34.39,222.32,3,100
-97.25,34.39,212.99,3,100
-97.2,34.39,202.69,3,100
-97.15,34.39,191.5,2,100
-97.1,34.39,181.58,2,100
-97.05,34.39,174.12,2,100
-97.0,34.39,167.93,2,100
-96.95,34.39,161.65,2,100
-96.9,34.39,155.16,2,100
-96.85,34.39,148.3,2,100
-96.8,34.39,140.17,2,100
-96.75,34.39,131.14,2,100
-96.7,34.39,122.43,2,100
-96.65,34.39,114.33,2,100
-96.6,34.39,107.43,2,100
-96.55,34.39,103.01,2,100
-96.5,34.39,100.64,2,100
-96.45,34.39,97.63,1,100
-96.4,34.39,91.76,1,100
-96.35,34.39,83.36,1,100
-96.3,34.39,74.49,1,100
-96.25,34.39,67.18,1,100
-96.2,34.39,62.16,1,100
-96.15,34.39,58.74,1,100
-96.1,34.39,55.91,1,100
-96.05,34.39,53.01,1,100
-96.0,34.39,50.1,1,100
-95.95,34.39,50.0,1,100
-95.9,34.39,50.0,1,100
-95.85,34.39,50.0,1,100
-95.8,34.39,50.0,1,100
-95.75,34.39,50.0,1,100
-103.0,34.44,750.0,7,100
-102.95,34.44,750.0,7,100
-102.9,34.44,750.0,7,100
-102.85,34.44,750.0,7,100
-102.8,34.44,750.0,7,100
-102.75,34.44,750.0,7,100
-102.7,34.44,750.0,7,100
-102.65,34.44,750.0,7,100
-102.6,34.44,750.0,7,100
-102.55,34.44,750.0,7,100
-102.5,34.44,750.0,7,100
-102.45,34.44,750.0,7,100
-102.4,34.44,750.0,7,100
-102.35,34.44,750.0,7,100
-102.3,34.44,750.0,7,100
-102.25,34.44,750.0,7,100
-102.2,34.44,750.0,7,100
-102.15,34.44,750.0,7,100
-102.1,34.44,750.0,7,100
-102.05,34.44,750.0,7,100
-102.0,34.44,750.0,7,100
-101.95,34.44,750.0,7,100
-101.9,34.44,750.0,7,100
-101.85,34.44,750.0,7,100
-101.8,34.44,750.0,7,100
-101.75,34.44,750.0,7,100
-101.7,34.44,750.0,7,100
-101.65,34.44,750.0,7,100
-101.6,34.44,750.0,7,100
-101.55,34.44,750.0,7,100
-101.5,34.44,750.0,7,100
-101.45,34.44,750.0,7,100
-101.4,34.44,750.0,7,100
-101.35,34.44,750.0,7,100
-101.3,34.44,750.0,7,100
-101.25,34.44,750.0,7,100
-101.2,34.44,750.0,7,100
-101.15,34.44,750.0,7,100
-101.1,34.44,750.0,7,100
-101.05,34.44,750.0,7,100
-101.0,34.44,750.0,7,100
-100.95,34.44,750.0,7,100
-100.9,34.44,750.0,7,100
-100.85,34.44,750.0,7,100
-100.8,34.44,750.0,7,100
-100.75,34.44,750.0,7,100
-100.7,34.44,750.0,7,100
-100.65,34.44,750.0,7,100
-100.6,34.44,750.0,7,100
-100.55,34.44,750.0,7,100
-100.5,34.44,750.0,7,100
-100.45,34.44,750.0,7,100
-100.4,34.44,750.0,7,100
-100.35,34.44,750.0,7,100
-100.3,34.44,750.0,7,100
-100.25,34.44,750.0,7,100
-100.2,34.44,750.0,7,100
-100.15,34.44,750.0,7,100
-100.1,34.44,750.0,7,100
-100.05,34.44,750.0,7,100
-100.0,34.44,750.0,7,100
-99.95,34.44,750.0,7,100
-99.9,34.44,750.0,7,100
-99.85,34.44,750.0,7,100
-99.8,34.44,750.0,7,100
-99.75,34.44,750.0,7,100
-99.7,34.44,750.0,7,100
-99.65,34.44,750.0,7,100
-99.6,34.44,750.0,7,100
-99.55,34.44,750.0,7,100
-99.5,34.44,750.0,7,100
-99.45,34.44,750.0,7,100
-99.4,34.44,750.0,7,100
-99.35,34.44,750.0,7,100
-99.3,34.44,750.0,7,100
-99.25,34.44,750.0,7,100
-99.2,34.44,750.0,7,100
-99.15,34.44,750.0,7,100
-99.1,34.44,750.0,7,100
-99.05,34.44,750.0,7,100
-99.0,34.44,750.0,7,100
-98.95,34.44,750.0,7,100
-98.9,34.44,750.0,7,100
-98.85,34.44,750.0,7,100
-98.8,34.44,750.0,7,100
-98.75,34.44,750.0,7,100
-98.7,34.44,750.0,7,100
-98.65,34.44,750.0,7,100
-98.6,34.44,750.0,7,100
-98.55,34.44,750.0,7,100
-98.5,34.44,750.0,7,100
-98.45,34.44,750.0,7,100
-98.4,34.44,750.0,7,100
-98.35,34.44,750.0,7,100
-98.3,34.44,750.0,7,100
-98.25,34.44,750.0,7,100
-98.2,34.44,738.54,7,100
-98.15,34.44,706.18,7,100
-98.1,34.44,665.68,7,100
-98.05,34.44,617.52,7,100
-98.0,34.44,564.18,6,100
-97.95,34.44,508.93,6,100
-97.9,34.44,455.66,5,100
-97.85,34.44,409.01,5,100
-97.8,34.44,372.05,4,100
-97.75,34.44,343.57,4,100
-97.7,34.44,320.23,4,100
-97.65,34.44,300.86,4,100
-97.6,34.44,285.77,3,100
-97.55,34.44,273.71,3,100
-97.5,34.44,262.34,3,100
-97.45,34.44,250.54,3,100
-97.4,34.44,238.95,3,100
-97.35,34.44,228.35,3,100
-97.3,34.44,218.48,3,100
-97.25,34.44,208.76,3,100
-97.2,34.44,198.86,2,100
-97.15,34.44,189.11,2,100
-97.1,34.44,180.6,2,100
-97.05,34.44,173.71,2,100
-97.0,34.44,167.23,2,100
-96.95,34.44,160.05,2,100
-96.9,34.44,152.48,2,100
-96.85,34.44,144.82,2,100
-96.8,34.44,136.2,2,100
-96.75,34.44,126.74,2,100
-96.7,34.44,118.13,2,100
-96.65,34.44,111.14,2,100
-96.6,34.44,105.63,2,100
-96.55,34.44,101.52,2,100
-96.5,34.44,97.96,1,100
-96.45,34.44,93.08,1,100
-96.4,34.44,86.22,1,100
-96.35,34.44,78.9,1,100
-96.3,34.44,72.77,1,100
-96.25,34.44,68.09,1,100
-96.2,34.44,64.02,1,100
-96.15,34.44,59.63,1,100
-96.1,34.44,55.01,1,100
-96.05,34.44,50.67,1,100
-96.0,34.44,50.0,1,100
-95.95,34.44,50.0,1,100
-95.9,34.44,50.0,1,100
-95.85,34.44,50.0,1,100
-103.0,34.49,750.0,7,100
-102.95,34.49,750.0,7,100
-102.9,34.49,750.0,7,100
-102.85,34.49,750.0,7,100
-102.8,34.49,750.0,7,100
-102.75,34.49,750.0,7,100
-102.7,34.49,750.0,7,100
-102.65,34.49,750.0,7,100
-102.6,34.49,750.0,7,100
-102.55,34.49,750.0,7,100
-102.5,34.49,750.0,7,100
-102.45,34.49,750.0,7,100
-102.4,34.49,750.0,7,100
-102.35,34.49,750.0,7,100
-102.3,34.49,750.0,7,100
-102.25,34.49,750.0,7,100
-102.2,34.49,750.0,7,100
-102.15,34.49,750.0,7,100
-102.1,34.49,750.0,7,100
-102.05,34.49,750.0,7,100
-102.0,34.49,750.0,7,100
-101.95,34.49,750.0,7,100
-101.9,34.49,750.0,7,100
-101.85,34.49,750.0,7,100
-101.8,34.49,750.0,7,100
-101.75,34.49,750.0,7,100
-101.7,34.49,750.0,7,100
-101.65,34.49,750.0,7,100
-101.6,34.49,750.0,7,100
-101.55,34.49,750.0,7,100
-101.5,34.49,750.0,7,100
-101.45,34.49,750.0,7,100
-101.4,34.49,750.0,7,100
-101.35,34.49,750.0,7,100
-101.3,34.49,750.0,7,100
-101.25,34.49,750.0,7,100
-101.2,34.49,750.0,7,100
-101.15,34.49,750.0,7,100
-101.1,34.49,750.0,7,100
-101.05,34.49,750.0,7,100
-101.0,34.49,750.0,7,100
-100.95,34.49,750.0,7,100
-100.9,34.49,750.0,7,100
-100.85,34.49,750.0,7,100
-100.8,34.49,750.0,7,100
-100.75,34.49,750.0,7,100
-100.7,34.49,750.0,7,100
-100.65,34.49,750.0,7,100
-100.6,34.49,750.0,7,100
-100.55,34.49,750.0,7,100
-100.5,34.49,750.0,7,100
-100.45,34.49,750.0,7,100
-100.4,34.49,750.0,7,100
-100.35,34.49,750.0,7,100
-100.3,34.49,750.0,7,100
-100.25,34.49,750.0,7,100
-100.2,34.49,750.0,7,100
-100.15,34.49,750.0,7,100
-100.1,34.49,750.0,7,100
-100.05,34.49,750.0,7,100
-100.0,34.49,750.0,7,100
-99.95,34.49,750.0,7,100
-99.9,34.49,750.0,7,100
-99.85,34.49,750.0,7,100
-99.8,34.49,750.0,7,100
-99.75,34.49,750.0,7,100
-99.7,34.49,750.0,7,100
-99.65,34.49,750.0,7,100
-99.6,34.49,750.0,7,100
-99.55,34.49,750.0,7,100
-99.5,34.49,750.0,7,100
-99.45,34.49,750.0,7,100
-99.4,34.49,750.0,7,100
-99.35,34.49,750.0,7,100
-99.3,34.49,750.0,7,100
-99.25,34.49,750.0,7,100
-99.2,34.49,750.0,7,100
-99.15,34.49,750.0,7,100
-99.1,34.49,750.0,7,100
-99.05,34.49,750.0,7,100
-99.0,34.49,750.0,7,100
-98.95,34.49,750.0,7,100
-98.9,34.49,750.0,7,100
-98.85,34.49,750.0,7,100
-98.8,34.49,750.0,7,100
-98.75,34.49,750.0,7,100
-98.7,34.49,750.0,7,100
-98.65,34.49,750.0,7,100
-98.6,34.49,750.0,7,100
-98.55,34.49,750.0,7,100
-98.5,34.49,750.0,7,100
-98.45,34.49,750.0,7,100
-98.4,34.49,750.0,7,100
-98.35,34.49,750.0,7,100
-98.3,34.49,750.0,7,100
-98.25,34.49,750.0,7,100
-98.2,34.49,734.07,7,100
-98.15,34.49,702.66,7,100
-98.1,34.49,662.32,7,100
-98.05,34.49,613.32,7,100
-98.0,34.49,559.07,6,100
-97.95,34.49,503.54,6,100
-97.9,34.49,449.85,5,100
-97.85,34.49,402.23,5,100
-97.8,34.49,364.68,4,100
-97.75,34.49,336.74,4,100
-97.7,34.49,314.69,4,100
-97.65,34.49,296.6,3,100
-97.6,34.49,282.32,3,100
-97.55,34.49,270.46,3,100
-97.5,34.49,258.75,3,100
-97.45,34.49,246.52,3,100
-97.4,34.49,235.06,3,100
-97.35,34.49,224.96,3,100
-97.3,34.49,215.18,3,100
-97.25,34.49,205.23,3,100
-97.2,34.49,195.77,2,100
-97.15,34.49,187.22,2,100
-97.1,34.49,179.65,2,100
-97.05,34.49,172.86,2,100
-97.0,34.49,165.81,2,100
-96.95,34.49,157.66,2,100
-96.9,34.49,148.76,2,100
-96.85,34.49,139.64,2,100
-96.8,34.49,129.86,2,100
-96.75,34.49,119.83,2,100
-96.7,34.49,111.85,2,100
-96.65,34.49,107.16,2,100
-96.6,34.49,104.39,2,100
-96.55,34.49,101.54,2,100
-96.5,34.49,97.1,1,100
-96.45,34.49,90.05,1,100
-96.4,34.49,81.4,1,100
-96.35,34.49,74.24,1,100
-96.3,34.49,70.22,1,100
-96.25,34.49,67.89,1,100
-96.2,34.49,64.73,1,100
-96.15,34.49,59.82,1,100
-96.1,34.49,54.22,1,100
-96.05,34.49,50.0,1,100
-96.0,34.49,50.0,1,100
-95.95,34.49,50.0,1,100
-103.0,34.54,750.0,7,100
-102.95,34.54,750.0,7,100
-102.9,34.54,750.0,7,100
-102.85,34.54,750.0,7,100
-102.8,34.54,750.0,7,100
-102.75,34.54,750.0,7,100
-102.7,34.54,750.0,7,100
-102.65,34.54,750.0,7,100
-102.6,34.54,750.0,7,100
-102.55,34.54,750.0,7,100
-102.5,34.54,750.0,7,100
-102.45,34.54,750.0,7,100
-102.4,34.54,750.0,7,100
-102.35,34.54,750.0,7,100
-102.3,34.54,750.0,7,100
-102.25,34.54,750.0,7,100
-102.2,34.54,750.0,7,100
-102.15,34.54,750.0,7,100
-102.1,34.54,750.0,7,100
-102.05,34.54,750.0,7,100
-102.0,34.54,750.0,7,100
-101.95,34.54,750.0,7,100
-101.9,34.54,750.0,7,100
-101.85,34.54,750.0,7,100
-101.8,34.54,750.0,7,100
-101.75,34.54,750.0,7,100
-101.7,34.54,750.0,7,100
-101.65,34.54,750.0,7,100
-101.6,34.54,750.0,7,100
-101.55,34.54,750.0,7,100
-101.5,34.54,750.0,7,100
-101.45,34.54,750.0,7,100
-101.4,34.54,750.0,7,100
-101.35,34.54,750.0,7,100
-101.3,34.54,750.0,7,100
-101.25,34.54,750.0,7,100
-101.2,34.54,750.0,7,100
-101.15,34.54,750.0,7,100
-101.1,34.54,750.0,7,100
-101.05,34.54,750.0,7,100
-101.0,34.54,750.0,7,100
-100.95,34.54,750.0,7,100
-100.9,34.54,750.0,7,100
-100.85,34.54,750.0,7,100
-100.8,34.54,750.0,7,100
-100.75,34.54,750.0,7,100
-100.7,34.54,750.0,7,100
-100.65,34.54,750.0,7,100
-100.6,34.54,750.0,7,100
-100.55,34.54,750.0,7,100
-100.5,34.54,750.0,7,100
-100.45,34.54,750.0,7,100
-100.4,34.54,750.0,7,100
-100.35,34.54,750.0,7,100
-100.3,34.54,750.0,7,100
-100.25,34.54,750.0,7,100
-100.2,34.54,750.0,7,100
-100.15,34.54,750.0,7,100
-100.1,34.54,750.0,7,100
-100.05,34.54,750.0,7,100
-100.0,34.54,750.0,7,100
-99.95,34.54,750.0,7,100
-99.9,34.54,750.0,7,100
-99.85,34.54,750.0,7,100
-99.8,34.54,750.0,7,100
-99.75,34.54,750.0,7,100
-99.7,34.54,750.0,7,100
-99.65,34.54,750.0,7,100
-99.6,34.54,750.0,7,100
-99.55,34.54,750.0,7,100
-99.5,34.54,750.0,7,100
-99.45,34.54,750.0,7,100
-99.4,34.54,750.0,7,100
-99.35,34.54,750.0,7,100
-99.3,34.54,750.0,7,100
-99.25,34.54,750.0,7,100
-99.2,34.54,750.0,7,100
-99.15,34.54,750.0,7,100
-99.1,34.54,750.0,7,100
-99.05,34.54,750.0,7,100
-99.0,34.54,750.0,7,100
-98.95,34.54,750.0,7,100
-98.9,34.54,750.0,7,100
-98.85,34.54,750.0,7,100
-98.8,34.54,750.0,7,100
-98.75,34.54,750.0,7,100
-98.7,34.54,750.0,7,100
-98.65,34.54,750.0,7,100
-98.6,34.54,750.0,7,100
-98.55,34.54,750.0,7,100
-98.5,34.54,750.0,7,100
-98.45,34.54,750.0,7,100
-98.4,34.54,750.0,7,100
-98.35,34.54,750.0,7,100
-98.3,34.54,750.0,7,100
-98.25,34.54,750.0,7,100
-98.2,34.54,727.85,7,100
-98.15,34.54,696.94,7,100
-98.1,34.54,656.96,7,100
-98.05,34.54,607.4,7,100
-98.0,34.54,552.19,6,100
-97.95,34.54,496.15,5,100
-97.9,34.54,442.12,5,100
-97.85,34.54,394.0,4,100
-97.8,34.54,356.71,4,100
-97.75,34.54,330.54,4,100
-97.7,34.54,310.94,4,100
-97.65,34.54,294.58,3,100
-97.6,34.54,280.93,3,100
-97.55,34.54,268.88,3,100
-97.5,34.54,256.58,3,100
-97.45,34.54,243.92,3,100
-97.4,34.54,232.42,3,100
-97.35,34.54,222.39,3,100
-97.3,34.54,212.41,3,100
-97.25,34.54,202.35,3,100
-97.2,34.54,193.64,2,100
-97.15,34.54,186.38,2,100
-97.1,34.54,179.42,2,100
-97.05,34.54,172.03,2,100
-97.0,34.54,164.01,2,100
-96.95,34.54,155.2,2,100
-96.9,34.54,145.54,2,100
-96.85,34.54,135.1,2,100
-96.8,34.54,124.02,2,100
-96.75,34.54,113.37,2,100
-96.7,34.54,105.87,2,100
-96.65,34.54,102.99,2,100
-96.6,34.54,102.5,2,100
-96.55,34.54,100.95,2,100
-96.5,34.54,96.48,1,100
-96.45,34.54,88.6,1,100
-96.4,34.54,78.94,1,100
-96.35,34.54,71.29,1,100
-96.3,34.54,67.77,1,100
-96.25,34.54,66.34,1,100
-96.2,34.54,63.73,1,100
-96.15,34.54,59.08,1,100
-96.1,34.54,53.8,1,100
-96.05,34.54,50.0,1,100
-103.0,34.59,750.0,7,100
-102.95,34.59,750.0,7,100
-102.9,34.59,750.0,7,100
-102.85,34.59,750.0,7,100
-102.8,34.59,750.0,7,100
-102.75,34.59,750.0,7,100
-102.7,34.59,750.0,7,100
-102.65,34.59,750.0,7,100
-102.6,34.59,750.0,7,100
-102.55,34.59,750.0,7,100
-102.5,34.59,750.0,7,100
-102.45,34.59,750.0,7,100
-102.4,34.59,750.0,7,100
-102.35,34.59,750.0,7,100
-102.3,34.59,750.0,7,100
-102.25,34.59,750.0,7,100
-102.2,34.59,750.0,7,100
-102.15,34.59,750.0,7,100
-102.1,34.59,750.0,7,100
-102.05,34.59,750.0,7,100
-102.0,34.59,750.0,7,100
-101.95,34.59,750.0,7,100
-101.9,34.59,750.0,7,100
-101.85,34.59,750.0,7,100
-101.8,34.59,750.0,7,100
-101.75,34.59,750.0,7,100
-101.7,34.59,750.0,7,100
-101.65,34.59,750.0,7,100
-101.6,34.59,750.0,7,100
-101.55,34.59,750.0,7,100
-101.5,34.59,750.0,7,100
-101.45,34.59,750.0,7,100
-101.4,34.59,750.0,7,100
-101.35,34.59,750.0,7,100
-101.3,34.59,750.0,7,100
-101.25,34.59,750.0,7,100
-101.2,34.59,750.0,7,100
-101.15,34.59,750.0,7,100
-101.1,34.59,750.0,7,100
-101.05,34.59,750.0,7,100
-101.0,34.59,750.0,7,100
-100.95,34.59,750.0,7,100
-100.9,34.59,750.0,7,100
-100.85,34.59,750.0,7,100
-100.8,34.59,750.0,7,100
-100.75,34.59,750.0,7,100
-100.7,34.59,750.0,7,100
-100.65,34.59,750.0,7,100
-100.6,34.59,750.0,7,100
-100.55,34.59,750.0,7,100
-100.5,34.59,750.0,7,100
-100.45,34.59,750.0,7,100
-100.4,34.59,750.0,7,100
-100.35,34.59,750.0,7,100
-100.3,34.59,750.0,7,100
-100.25,34.59,750.0,7,100
-100.2,34.59,750.0,7,100
-100.15,34.59,750.0,7,100
-100.1,34.59,750.0,7,100
-100.05,34.59,750.0,7,100
-100.0,34.59,750.0,7,100
-99.95,34.59,750.0,7,100
-99.9,34.59,750.0,7,100
-99.85,34.59,750.0,7,100
-99.8,34.59,750.0,7,100
-99.75,34.59,750.0,7,100
-99.7,34.59,750.0,7,100
-99.65,34.59,750.0,7,100
-99.6,34.59,750.0,7,100
-99.55,34.59,750.0,7,100
-99.5,34.59,750.0,7,100
-99.45,34.59,750.0,7,100
-99.4,34.59,750.0,7,100
-99.35,34.59,750.0,7,100
-99.3,34.59,750.0,7,100
-99.25,34.59,750.0,7,100
-99.2,34.59,750.0,7,100
-99.15,34.59,750.0,7,100
-99.1,34.59,750.0,7,100
-99.05,34.59,750.0,7,100
-99.0,34.59,750.0,7,100
-98.95,34.59,750.0,7,100
-98.9,34.59,750.0,7,100
-98.85,34.59,750.0,7,100
-98.8,34.59,750.0,7,100
-98.75,34.59,750.0,7,100
-98.7,34.59,750.0,7,100
-98.65,34.59,750.0,7,100
-98.6,34.59,750.0,7,100
-98.55,34.59,750.0,7,100
-98.5,34.59,750.0,7,100
-98.45,34.59,750.0,7,100
-98.4,34.59,750.0,7,100
-98.35,34.59,750.0,7,100
-98.3,34.59,750.0,7,100
-98.25,34.59,744.94,7,100
-98.2,34.59,720.08,7,100
-98.15,34.59,689.43,7,100
-98.1,34.59,649.93,7,100
-98.05,34.59,600.25,7,100
-98.0,34.59,544.36,6,100
-97.95,34.59,487.86,5,100
-97.9,34.59,433.85,5,100
-97.85,34.59,386.15,4,100
-97.8,34.59,349.96,4,100
-97.75,34.59,325.86,4,100
-97.7,34.59,308.58,4,100
-97.65,34.59,293.64,3,100
-97.6,34.59,280.21,3,100
-97.55,34.59,267.88,3,100
-97.5,34.59,255.44,3,100
-97.45,34.59,242.96,3,100
-97.4,34.59,231.6,3,100
-97.35,34.59,221.28,3,100
-97.3,34.59,210.75,3,100
-97.25,34.59,200.57,3,100
-97.2,34.59,192.73,2,100
-97.15,34.59,186.79,2,100
-97.1,34.59,180.02,2,100
-97.05,34.59,171.35,2,100
-97.0,34.59,162.07,2,100
-96.95,34.59,153.1,2,100
-96.9,34.59,143.56,2,100
-96.85,34.59,132.66,2,100
-96.8,34.59,120.98,2,100
-96.75,34.59,110.23,2,100
-96.7,34.59,102.93,2,100
-96.65,34.59,100.24,2,100
-96.6,34.59,99.73,1,100
-96.55,34.59,97.9,1,100
-96.5,34.59,93.43,1,100
-96.45,34.59,86.33,1,100
-96.4,34.59,77.55,1,100
-96.35,34.59,70.05,1,100
-96.3,34.59,66.1,1,100
-96.25,34.59,64.19,1,100
-96.2,34.59,61.51,1,100
-96.15,34.59,57.57,1,100
-103.0,34.64,750.0,7,100
-102.95,34.64,750.0,7,100
-102.9,34.64,750.0,7,100
-102.85,34.64,750.0,7,100
-102.8,34.64,750.0,7,100
-102.75,34.64,750.0,7,100
-102.7,34.64,750.0,7,100
-102.65,34.64,750.0,7,100
-102.6,34.64,750.0,7,100
-102.55,34.64,750.0,7,100
-102.5,34.64,750.0,7,100
-102.45,34.64,750.0,7,100
-102.4,34.64,750.0,7,100
-102.35,34.64,750.0,7,100
-102.3,34.64,750.0,7,100
-102.25,34.64,750.0,7,100
-102.2,34.64,750.0,7,100
-102.15,34.64,750.0,7,100
-102.1,34.64,750.0,7,100
-102.05,34.64,750.0,7,100
-102.0,34.64,750.0,7,100
-101.95,34.64,750.0,7,100
-101.9,34.64,750.0,7,100
-101.85,34.64,750.0,7,100
-101.8,34.64,750.0,7,100
-101.75,34.64,750.0,7,100
-101.7,34.64,750.0,7,100
-101.65,34.64,750.0,7,100
-101.6,34.64,750.0,7,100
-101.55,34.64,750.0,7,100
-101.5,34.64,750.0,7,100
-101.45,34.64,750.0,7,100
-101.4,34.64,750.0,7,100
-101.35,34.64,750.0,7,100
-101.3,34.64,750.0,7,100
-101.25,34.64,750.0,7,100
-101.2,34.64,750.0,7,100
-101.15,34.64,750.0,7,100
-101.1,34.64,750.0,7,100
-101.05,34.64,750.0,7,100
-101.0,34.64,750.0,7,100
-100.95,34.64,750.0,7,100
-100.9,34.64,750.0,7,100
-100.85,34.64,750.0,7,100
-100.8,34.64,750.0,7,100
-100.75,34.64,750.0,7,100
-100.7,34.64,750.0,7,100
-100.65,34.64,750.0,7,100
-100.6,34.64,750.0,7,100
