longitude,latitude,ghi_kwh_m2_day
-101.1,35.79,6.0743
-101.05,35.79,6.0663
-101.0,35.79,6.0594
-100.95,35.79,6.053
-100.9,35.79,6.0467
-100.85,35.79,6.0402
-100.8,35.79,6.0337
-100.75,35.79,6.0272
-100.7,35.79,6.0203
-100.65,35.79,6.0124
-100.6,35.79,6.0029
-100.55,35.79,5.9913
-100.5,35.79,5.9783
-100.45,35.79,5.9648
-100.4,35.79,5.9521
-100.35,35.79,5.941
-100.3,35.79,5.9314
-100.25,35.79,5.9227
-100.2,35.79,5.9138
-100.15,35.79,5.9038
-100.1,35.79,5.8923
-100.05,35.79,5.8797
-100.0,35.79,5.8672
-99.95,35.79,5.8561
-99.9,35.79,5.8475
-99.85,35.79,5.8418
-99.8,35.79,5.8382
-99.75,35.79,5.8355
-99.7,35.79,5.8323
-99.65,35.79,5.8276
-99.6,35.79,5.8214
-99.55,35.79,5.8141
-99.5,35.79,5.8061
-99.45,35.79,5.7978
-99.4,35.79,5.7893
-99.35,35.79,5.7808
-99.3,35.79,5.7722
-99.25,35.79,5.7637
-99.2,35.79,5.755
-99.15,35.79,5.7457
-99.1,35.79,5.7353
-99.05,35.79,5.7233
-99.0,35.79,5.7099
-98.95,35.79,5.6955
-98.9,35.79,5.681
-98.85,35.79,5.6676
-98.8,35.79,5.6561
-98.75,35.79,5.6471
-98.7,35.79,5.6406
-98.65,35.79,5.6361
-98.6,35.79,5.6327
-103.0,35.84,6.3829
-102.95,35.84,6.3745
-102.9,35.84,6.3641
-102.85,35.84,6.3522
-102.8,35.84,6.3399
-102.75,35.84,6.3284
-102.7,35.84,6.3189
-102.65,35.84,6.3123
-102.6,35.84,6.3084
-102.55,35.84,6.3066
-102.5,35.84,6.306
-102.45,35.84,6.3054
-102.4,35.84,6.3037
-102.35,35.84,6.3002
-102.3,35.84,6.2945
-102.25,35.84,6.2869
-102.2,35.84,6.2782
-102.15,35.84,6.2691
-102.1,35.84,6.2601
-102.05,35.84,6.2511
-102.0,35.84,6.2417
-101.95,35.84,6.2315
-101.9,35.84,6.2207
-101.85,35.84,6.2098
-101.8,35.84,6.1996
-101.75,35.84,6.1905
-101.7,35.84,6.1826
-101.65,35.84,6.1754
-101.6,35.84,6.1685
-101.55,35.84,6.1614
-101.5,35.84,6.154
-101.45,35.84,6.1459
-101.4,35.84,6.137
-101.35,35.84,6.1271
-101.3,35.84,6.1162
-101.25,35.84,6.1047
-101.2,35.84,6.0933
-101.15,35.84,6.0827
-101.1,35.84,6.0733
-101.05,35.84,6.0653
-101.0,35.84,6.0582
-100.95,35.84,6.0514
-100.9,35.84,6.0444
-100.85,35.84,6.0371
-100.8,35.84,6.0299
-100.75,35.84,6.023
-100.7,35.84,6.0161
-100.65,35.84,6.0086
-100.6,35.84,5.9998
-100.55,35.84,5.9891
-100.5,35.84,5.9769
-100.45,35.84,5.964
-100.4,35.84,5.9517
-100.35,35.84,5.9406
-100.3,35.84,5.931
-100.25,35.84,5.9223
-100.2,35.84,5.9135
-100.15,35.84,5.9036
-100.1,35.84,5.8922
-100.05,35.84,5.8798
-100.0,35.84,5.8673
-99.95,35.84,5.856
-99.9,35.84,5.8472
-99.85,35.84,5.8413
-99.8,35.84,5.8379
-99.75,35.84,5.8357
-99.7,35.84,5.8332
-99.65,35.84,5.8292
-99.6,35.84,5.8235
-99.55,35.84,5.8165
-99.5,35.84,5.8085
-99.45,35.84,5.8001
-99.4,35.84,5.7915
-99.35,35.84,5.783
-99.3,35.84,5.7746
-99.25,35.84,5.7663
-99.2,35.84,5.7578
-99.15,35.84,5.7488
-99.1,35.84,5.7386
-99.05,35.84,5.7268
-99.0,35.84,5.7136
-98.95,35.84,5.6993
-98.9,35.84,5.6848
-98.85,35.84,5.6713
-98.8,35.84,5.6598
-98.75,35.84,5.6509
-98.7,35.84,5.6447
-103.0,35.89,6.3842
-102.95,35.89,6.3755
-102.9,35.89,6.3647
-102.85,35.89,6.3523
-102.8,35.89,6.3396
-102.75,35.89,6.3277
-102.7,35.89,6.318
-102.65,35.89,6.3109
-102.6,35.89,6.3067
-102.55,35.89,6.3047
-102.5,35.89,6.3041
-102.45,35.89,6.3037
-102.4,35.89,6.3024
-102.35,35.89,6.2992
-102.3,35.89,6.2937
-102.25,35.89,6.2861
-102.2,35.89,6.2773
-102.15,35.89,6.2681
-102.1,35.89,6.2591
-102.05,35.89,6.2502
-102.0,35.89,6.2411
-101.95,35.89,6.2312
-101.9,35.89,6.2208
-101.85,35.89,6.2103
-101.8,35.89,6.2005
-101.75,35.89,6.1917
-101.7,35.89,6.1839
-101.65,35.89,6.1767
-101.6,35.89,6.1695
-101.55,35.89,6.1622
-101.5,35.89,6.1544
-101.45,35.89,6.146
-101.4,35.89,6.1367
-101.35,35.89,6.1262
-101.3,35.89,6.1146
-101.25,35.89,6.1024
-101.2,35.89,6.0905
-101.15,35.89,6.0798
-101.1,35.89,6.0706
-101.05,35.89,6.0628
-101.0,35.89,6.0559
-100.95,35.89,6.049
-100.9,35.89,6.0417
-100.85,35.89,6.0341
-100.8,35.89,6.0265
-100.75,35.89,6.0191
-100.7,35.89,6.0121
-100.65,35.89,6.0048
-100.6,35.89,5.9963
-100.55,35.89,5.9863
-100.5,35.89,5.9749
-100.45,35.89,5.9627
-100.4,35.89,5.9508
-100.35,35.89,5.94
-100.3,35.89,5.9305
-100.25,35.89,5.9218
-100.2,35.89,5.913
-100.15,35.89,5.9033
-100.1,35.89,5.8922
-100.05,35.89,5.88
-100.0,35.89,5.8677
-99.95,35.89,5.8564
-99.9,35.89,5.8474
-99.85,35.89,5.8413
-99.8,35.89,5.8377
-99.75,35.89,5.8355
-99.7,35.89,5.8331
-99.65,35.89,5.8292
-99.6,35.89,5.8235
-99.55,35.89,5.8162
-99.5,35.89,5.808
-99.45,35.89,5.7994
-99.4,35.89,5.791
-99.35,35.89,5.7828
-99.3,35.89,5.7749
-99.25,35.89,5.7673
-99.2,35.89,5.7595
-99.15,35.89,5.751
-99.1,35.89,5.7413
-99.05,35.89,5.7299
-99.0,35.89,5.717
-98.95,35.89,5.7029
-98.9,35.89,5.6885
-98.85,35.89,5.675
-98.8,35.89,5.6635
-103.0,35.94,6.3872
-102.95,35.94,6.3784
-102.9,35.94,6.3676
-102.85,35.94,6.3552
-102.8,35.94,6.3424
-102.75,35.94,6.3303
-102.7,35.94,6.32
-102.65,35.94,6.3123
-102.6,35.94,6.3072
-102.55,35.94,6.3044
-102.5,35.94,6.3031
-102.45,35.94,6.3022
-102.4,35.94,6.3005
-102.35,35.94,6.2971
-102.3,35.94,6.2915
-102.25,35.94,6.2839
-102.2,35.94,6.2751
-102.15,35.94,6.2661
-102.1,35.94,6.2574
-102.05,35.94,6.2489
-102.0,35.94,6.2403
-101.95,35.94,6.231
-101.9,35.94,6.2212
-101.85,35.94,6.2113
-101.8,35.94,6.202
-101.75,35.94,6.1937
-101.7,35.94,6.1861
-101.65,35.94,6.1788
-101.6,35.94,6.1713
-101.55,35.94,6.1635
-101.5,35.94,6.1551
-101.45,35.94,6.146
-101.4,35.94,6.1358
-101.35,35.94,6.1243
-101.3,35.94,6.1117
-101.25,35.94,6.0988
-101.2,35.94,6.0865
-101.15,35.94,6.0757
-101.1,35.94,6.0668
-101.05,35.94,6.0596
-101.0,35.94,6.0531
-100.95,35.94,6.0467
-100.9,35.94,6.0397
-100.85,35.94,6.0321
-100.8,35.94,6.0242
-100.75,35.94,6.0165
-100.7,35.94,6.009
-100.65,35.94,6.0013
-100.6,35.94,5.9928
-100.55,35.94,5.9831
-100.5,35.94,5.9721
-100.45,35.94,5.9606
-100.4,35.94,5.9493
-100.35,35.94,5.9389
-100.3,35.94,5.9296
-100.25,35.94,5.921
-100.2,35.94,5.9123
-100.15,35.94,5.9029
-100.1,35.94,5.8923
-100.05,35.94,5.8806
-100.0,35.94,5.8685
-99.95,35.94,5.8574
-99.9,35.94,5.8483
-99.85,35.94,5.842
-99.8,35.94,5.838
-99.75,35.94,5.8354
-99.7,35.94,5.8325
-99.65,35.94,5.8281
-99.6,35.94,5.8219
-99.55,35.94,5.814
-99.5,35.94,5.8053
-99.45,35.94,5.7966
-99.4,35.94,5.7884
-99.35,35.94,5.7808
-99.3,35.94,5.7739
-99.25,35.94,5.7672
-99.2,35.94,5.7602
-99.15,35.94,5.7524
-99.1,35.94,5.7431
-99.05,35.94,5.7322
-99.0,35.94,5.7195
-98.95,35.94,5.7057
-98.9,35.94,5.6915
-103.0,35.99,6.3914
-102.95,35.99,6.3828
-102.9,35.99,6.3723
-102.85,35.99,6.3603
-102.8,35.99,6.3476
-102.75,35.99,6.3354
-102.7,35.99,6.3246
-102.65,35.99,6.3159
-102.6,35.99,6.3096
-102.55,35.99,6.3054
-102.5,35.99,6.3028
-102.45,35.99,6.3008
-102.4,35.99,6.2983
-102.35,35.99,6.2943
-102.3,35.99,6.2884
-102.25,35.99,6.2807
-102.2,35.99,6.2721
-102.15,35.99,6.2635
-102.1,35.99,6.2553
-102.05,35.99,6.2475
-102.0,35.99,6.2395
-101.95,35.99,6.2309
-101.9,35.99,6.2218
-101.85,35.99,6.2127
-101.8,35.99,6.2041
-101.75,35.99,6.1963
-101.7,35.99,6.189
-101.65,35.99,6.1817
-101.6,35.99,6.1739
-101.55,35.99,6.1655
-101.5,35.99,6.1563
-101.45,35.99,6.1462
-101.4,35.99,6.1349
-101.35,35.99,6.1222
-101.3,35.99,6.1086
-101.25,35.99,6.0948
-101.2,35.99,6.0822
-101.15,35.99,6.0715
-101.1,35.99,6.0632
-101.05,35.99,6.0567
-101.0,35.99,6.0511
-100.95,35.99,6.0455
-100.9,35.99,6.0392
-100.85,35.99,6.032
-100.8,35.99,6.0241
-100.75,35.99,6.0159
-100.7,35.99,6.0075
-100.65,35.99,5.9989
-100.6,35.99,5.9896
-100.55,35.99,5.9796
-100.5,35.99,5.9688
-100.45,35.99,5.9578
-100.4,35.99,5.947
-100.35,35.99,5.9371
-100.3,35.99,5.9281
-100.25,35.99,5.9197
-100.2,35.99,5.9114
-100.15,35.99,5.9024
-100.1,35.99,5.8923
-100.05,35.99,5.8813
-100.0,35.99,5.8699
-99.95,35.99,5.8591
-99.9,35.99,5.8502
-99.85,35.99,5.8436
-99.8,35.99,5.8392
-99.75,35.99,5.8359
-99.7,35.99,5.8321
-99.65,35.99,5.8268
-99.6,35.99,5.8195
-99.55,35.99,5.8108
-99.5,35.99,5.8016
-99.45,35.99,5.7928
-99.4,35.99,5.7849
-99.35,35.99,5.7782
-99.3,35.99,5.7722
-99.25,35.99,5.7665
-99.2,35.99,5.7603
-99.15,35.99,5.7529
-99.1,35.99,5.7439
-99.05,35.99,5.733
-99.0,35.99,5.7206
-103.0,36.04,6.3955
-102.95,36.04,6.3874
-102.9,36.04,6.3777
-102.85,36.04,6.3664
-102.8,36.04,6.3541
-102.75,36.04,6.3419
-102.7,36.04,6.3305
-102.65,36.04,6.3208
-102.6,36.04,6.313
-102.55,36.04,6.3073
-102.5,36.04,6.3031
-102.45,36.04,6.2997
-102.4,36.04,6.296
-102.35,36.04,6.2911
-102.3,36.04,6.2848
-102.25,36.04,6.2771
-102.2,36.04,6.2688
-102.15,36.04,6.2607
-102.1,36.04,6.2532
-102.05,36.04,6.246
-102.0,36.04,6.2388
-101.95,36.04,6.231
-101.9,36.04,6.2228
-101.85,36.04,6.2145
-101.8,36.04,6.2068
-101.75,36.04,6.1996
-101.7,36.04,6.1927
-101.65,36.04,6.1854
-101.6,36.04,6.1773
-101.55,36.04,6.1682
-101.5,36.04,6.1581
-101.45,36.04,6.1468
-101.4,36.04,6.1343
-101.35,36.04,6.1205
-101.3,36.04,6.1059
-101.25,36.04,6.0916
-101.2,36.04,6.0788
-101.15,36.04,6.0685
-101.1,36.04,6.0608
-101.05,36.04,6.0553
-101.0,36.04,6.0508
-100.95,36.04,6.0462
-100.9,36.04,6.0408
-100.85,36.04,6.0342
-100.8,36.04,6.0263
-100.75,36.04,6.0174
-100.7,36.04,6.0079
-100.65,36.04,5.9978
-100.6,36.04,5.9873
-100.55,36.04,5.9765
-100.5,36.04,5.9654
-100.45,36.04,5.9545
